DEPARTAMENTO,MUNICIPIO,FECHA_HECHO,GENERO,DESCRIPCION_CONDUCTA_CAPTURA,GRUPO_ETARIO,CANTIDAD 
AMAZONAS,LETICIA,2015-01-11,MASCULINO,ARTÍCULO 189. VIOLACIÓN DE HABITACIÓN AJENA.,ADULTOS,2
AMAZONAS,LETICIA,2015-01-12,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
AMAZONAS,LETICIA,2015-01-12,MASCULINO,ARTÍCULO 265. DAÑO EN BIEN AJENO,ADULTOS,1
AMAZONAS,LETICIA,2015-01-13,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
AMAZONAS,LETICIA,2015-01-13,MASCULINO,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ADULTOS,1
AMAZONAS,LETICIA,2015-01-14,MASCULINO,ARTÍCULO 447. RECEPTACIÓN,ADULTOS,1
AMAZONAS,LETICIA,2015-01-15,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,2
AMAZONAS,LETICIA,2015-01-16,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2015-01-16,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2015-01-17,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2015-01-17,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2015-01-18,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2015-01-18,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,3
AMAZONAS,LETICIA,2015-01-21,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2015-01-22,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2015-01-24,MASCULINO,OTROS,ADULTOS,1
AMAZONAS,LETICIA,2015-01-24,MASCULINO,ARTÍCULO 189. VIOLACIÓN DE HABITACIÓN AJENA.,ADULTOS,1
AMAZONAS,LETICIA,2015-01-25,MASCULINO,ARTÍCULO 189. VIOLACIÓN DE HABITACIÓN AJENA.,ADULTOS,1
AMAZONAS,LETICIA,2015-01-25,MASCULINO,ARTÍCULO 447. RECEPTACIÓN,ADULTOS,2
AMAZONAS,LETICIA,2015-01-27,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADOLESCENTES,1
AMAZONAS,LETICIA,2015-01-27,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,4
AMAZONAS,LETICIA,2015-01-28,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2015-01-28,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2015-01-29,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,1
AMAZONAS,LETICIA,2015-01-30,MASCULINO,OTROS,ADULTOS,1
AMAZONAS,LETICIA,2015-02-01,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,2
AMAZONAS,LETICIA,2015-02-01,MASCULINO,ARTÍCULO 265. DAÑO EN BIEN AJENO,ADULTOS,1
AMAZONAS,LETICIA,2015-02-01,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
AMAZONAS,LETICIA,2015-02-02,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADOLESCENTES,1
AMAZONAS,LETICIA,2015-02-03,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
AMAZONAS,LETICIA,2015-02-03,MASCULINO,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,ADULTOS,1
AMAZONAS,LETICIA,2015-02-04,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,1
AMAZONAS,LETICIA,2015-02-04,MASCULINO,ARTÍCULO 168. SECUESTRO SIMPLE,ADULTOS,4
AMAZONAS,LETICIA,2015-02-04,MASCULINO,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,ADULTOS,1
AMAZONAS,LETICIA,2015-02-05,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,1
AMAZONAS,LETICIA,2015-02-05,MASCULINO,ARTÍCULO 189. VIOLACIÓN DE HABITACIÓN AJENA.,ADULTOS,1
AMAZONAS,LETICIA,2015-02-05,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2015-02-06,MASCULINO,ARTÍCULO 189. VIOLACIÓN DE HABITACIÓN AJENA.,ADULTOS,1
AMAZONAS,LETICIA,2015-02-06,MASCULINO,ARTÍCULO 233. INASISTENCIA ALIMENTARIA.,ADULTOS,1
AMAZONAS,LETICIA,2015-02-06,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADOLESCENTES,1
AMAZONAS,LETICIA,2015-02-07,FEMENINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2015-02-07,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2015-02-08,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,1
AMAZONAS,LETICIA,2015-02-08,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,2
AMAZONAS,LETICIA,2015-02-08,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
AMAZONAS,LETICIA,2015-02-09,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2015-02-10,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,1
AMAZONAS,LETICIA,2015-02-10,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2015-02-12,FEMENINO,ARTÍCULO 340. CONCIERTO PARA DELINQUIR,ADULTOS,1
AMAZONAS,LETICIA,2015-02-12,FEMENINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2015-02-12,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,3
AMAZONAS,LETICIA,2015-02-13,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
AMAZONAS,LETICIA,2015-02-13,MASCULINO,ARTÍCULO 328. ILÍCITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,ADULTOS,1
AMAZONAS,LETICIA,2015-02-14,FEMENINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
AMAZONAS,LETICIA,2015-02-14,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,2
AMAZONAS,LETICIA,2015-02-15,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2015-02-16,MASCULINO,ARTÍCULO 239. HURTO ENTIDADES COMERCIALES,ADULTOS,2
AMAZONAS,LETICIA,2015-02-16,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,5
AMAZONAS,LETICIA,2015-02-18,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,2
AMAZONAS,LETICIA,2015-02-18,MASCULINO,ARTÍCULO 103. HOMICIDIO,ADULTOS,1
AMAZONAS,LETICIA,2015-02-19,MASCULINO,ARTÍCULO 189. VIOLACIÓN DE HABITACIÓN AJENA.,ADULTOS,1
AMAZONAS,LETICIA,2015-02-20,MASCULINO,ARTÍCULO 265. DAÑO EN BIEN AJENO,ADULTOS,2
AMAZONAS,LETICIA,2015-02-20,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2015-02-21,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,2
AMAZONAS,LETICIA,2015-02-22,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
AMAZONAS,LETICIA,2015-02-22,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2015-02-22,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
AMAZONAS,LETICIA,2015-02-23,MASCULINO,ARTÍCULO 189. VIOLACIÓN DE HABITACIÓN AJENA.,ADULTOS,1
AMAZONAS,LETICIA,2015-02-24,FEMENINO,OTROS,ADULTOS,1
AMAZONAS,LETICIA,2015-02-24,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2015-02-25,FEMENINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,3
AMAZONAS,LETICIA,2015-02-25,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
AMAZONAS,LETICIA,2015-02-25,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,1
AMAZONAS,LETICIA,2015-02-25,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,4
AMAZONAS,LETICIA,2015-02-26,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
AMAZONAS,LETICIA,2015-02-27,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
AMAZONAS,LETICIA,2015-02-27,MASCULINO,ARTÍCULO 328. ILÍCITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,ADULTOS,1
AMAZONAS,LETICIA,2015-02-27,MASCULINO,ARTÍCULO 447. RECEPTACIÓN,ADULTOS,1
AMAZONAS,LETICIA,2015-02-28,FEMENINO,ARTÍCULO 338. EXPLOTACIÓN ILÍCITA DE YACIMIENTO MINERO Y OTROS MATERIALES,ADULTOS,1
AMAZONAS,LETICIA,2015-02-28,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2015-02-28,MASCULINO,ARTÍCULO 338. EXPLOTACIÓN ILÍCITA DE YACIMIENTO MINERO Y OTROS MATERIALES,ADULTOS,2
AMAZONAS,LETICIA,2015-03-01,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADOLESCENTES,1
AMAZONAS,LETICIA,2015-03-01,MASCULINO,ARTÍCULO 265. DAÑO EN BIEN AJENO,ADULTOS,1
AMAZONAS,LETICIA,2015-03-01,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2015-03-01,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2015-03-01,MASCULINO,ARTÍCULO 338. EXPLOTACIÓN ILÍCITA DE YACIMIENTO MINERO Y OTROS MATERIALES,ADULTOS,1
AMAZONAS,LETICIA,2015-03-02,FEMENINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2015-03-02,MASCULINO,ARTÍCULO 189. VIOLACIÓN DE HABITACIÓN AJENA.,ADULTOS,1
AMAZONAS,LETICIA,2015-03-02,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2015-03-03,MASCULINO,ARTÍCULO 189. VIOLACIÓN DE HABITACIÓN AJENA.,ADULTOS,1
AMAZONAS,LETICIA,2015-03-03,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2015-03-03,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2015-03-04,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,2
AMAZONAS,LETICIA,2015-03-05,MASCULINO,ARTÍCULO 189. VIOLACIÓN DE HABITACIÓN AJENA.,ADULTOS,1
AMAZONAS,LETICIA,2015-03-05,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2015-03-06,MASCULINO,ARTÍCULO 239. HURTO MOTOCICLETAS,ADULTOS,1
AMAZONAS,LETICIA,2015-03-06,MASCULINO,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ADULTOS,1
AMAZONAS,LETICIA,2015-03-06,MASCULINO,ARTÍCULO 103. HOMICIDIO,ADOLESCENTES,1
AMAZONAS,LETICIA,2015-03-08,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,3
AMAZONAS,LETICIA,2015-03-09,MASCULINO,ARTÍCULO 429. VIOLENCIA CONTRA SERVIDOR PÚBLICO,ADULTOS,1
AMAZONAS,LETICIA,2015-03-09,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2015-03-09,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2015-03-11,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2015-03-12,MASCULINO,ARTÍCULO 265. DAÑO EN BIEN AJENO,ADOLESCENTES,5
AMAZONAS,LETICIA,2015-03-12,MASCULINO,ARTÍCULO 265. DAÑO EN BIEN AJENO,ADULTOS,3
AMAZONAS,LETICIA,2015-03-12,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
AMAZONAS,LETICIA,2015-03-13,FEMENINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2015-03-14,MASCULINO,OTROS,ADULTOS,2
AMAZONAS,LETICIA,2015-03-14,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2015-03-15,MASCULINO,ARTÍCULO 429. VIOLENCIA CONTRA SERVIDOR PÚBLICO,ADULTOS,3
AMAZONAS,LETICIA,2015-03-15,MASCULINO,ARTÍCULO 265. DAÑO EN BIEN AJENO,ADULTOS,1
AMAZONAS,LETICIA,2015-03-15,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2015-03-15,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,2
AMAZONAS,LETICIA,2015-03-16,MASCULINO,ARTÍCULO 265. DAÑO EN BIEN AJENO,ADULTOS,1
AMAZONAS,LETICIA,2015-03-16,MASCULINO,OTROS,ADOLESCENTES,1
AMAZONAS,LETICIA,2015-03-16,MASCULINO,OTROS,ADULTOS,1
AMAZONAS,LETICIA,2015-03-17,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,2
AMAZONAS,LETICIA,2015-03-18,MASCULINO,ARTÍCULO 239. HURTO MOTOCICLETAS,ADULTOS,3
AMAZONAS,LETICIA,2015-03-19,FEMENINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2015-03-20,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADOLESCENTES,1
AMAZONAS,LETICIA,2015-03-20,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,2
AMAZONAS,LETICIA,2015-03-21,MASCULINO,ARTÍCULO 239. HURTO ENTIDADES COMERCIALES,ADULTOS,1
AMAZONAS,LETICIA,2015-03-21,MASCULINO,ARTÍCULO 189. VIOLACIÓN DE HABITACIÓN AJENA.,ADULTOS,1
AMAZONAS,LETICIA,2015-03-21,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,2
AMAZONAS,LETICIA,2015-03-22,FEMENINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2015-03-22,MASCULINO,ARTÍCULO 265. DAÑO EN BIEN AJENO,ADOLESCENTES,1
AMAZONAS,LETICIA,2015-03-22,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2015-03-23,FEMENINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2015-03-23,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2015-03-23,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2015-03-24,MASCULINO,ARTÍCULO 265. DAÑO EN BIEN AJENO,ADULTOS,1
AMAZONAS,LETICIA,2015-03-24,MASCULINO,ARTÍCULO 189. VIOLACIÓN DE HABITACIÓN AJENA.,ADULTOS,1
AMAZONAS,LETICIA,2015-03-24,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADOLESCENTES,1
AMAZONAS,LETICIA,2015-03-25,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,1
AMAZONAS,LETICIA,2015-03-25,MASCULINO,OTROS,ADOLESCENTES,3
AMAZONAS,LETICIA,2015-03-25,MASCULINO,OTROS,ADULTOS,1
AMAZONAS,LETICIA,2015-03-25,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2015-03-26,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2015-03-27,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2015-03-28,MASCULINO,OTROS,ADULTOS,1
AMAZONAS,LETICIA,2015-03-28,MASCULINO,ARTÍCULO 265. DAÑO EN BIEN AJENO,ADULTOS,1
AMAZONAS,LETICIA,2015-03-28,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2015-03-29,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2015-03-30,FEMENINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2015-03-30,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2015-04-01,MASCULINO,ARTÍCULO 189. VIOLACIÓN DE HABITACIÓN AJENA.,ADULTOS,1
AMAZONAS,LETICIA,2015-04-01,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,2
AMAZONAS,LETICIA,2015-04-01,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,3
AMAZONAS,LETICIA,2015-04-02,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2015-04-02,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
AMAZONAS,LETICIA,2015-04-04,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2015-04-04,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2015-04-05,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2015-04-05,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,2
AMAZONAS,LETICIA,2015-04-06,MASCULINO,ARTÍCULO 448. FUGA DE PRESOS,ADULTOS,1
AMAZONAS,LETICIA,2015-04-07,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2015-04-07,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2015-04-07,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,2
AMAZONAS,LETICIA,2015-04-08,MASCULINO,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,ADULTOS,1
AMAZONAS,LETICIA,2015-04-09,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2015-04-10,MASCULINO,ARTÍCULO 429. VIOLENCIA CONTRA SERVIDOR PÚBLICO,ADULTOS,1
AMAZONAS,LETICIA,2015-04-10,MASCULINO,OTROS,ADULTOS,1
AMAZONAS,LETICIA,2015-04-10,MASCULINO,ARTÍCULO 328. ILÍCITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,ADULTOS,1
AMAZONAS,LETICIA,2015-04-11,MASCULINO,ARTÍCULO 291. USO DE DOCUMENTO FALSO,ADULTOS,6
AMAZONAS,LETICIA,2015-04-11,MASCULINO,ARTÍCULO 226. INJURIA POR VÍAS DE HECHO,ADULTOS,1
AMAZONAS,LETICIA,2015-04-12,MASCULINO,ARTÍCULO 429. VIOLENCIA CONTRA SERVIDOR PÚBLICO,ADULTOS,1
AMAZONAS,LETICIA,2015-04-12,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2015-04-12,MASCULINO,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,ADULTOS,1
AMAZONAS,LETICIA,2015-04-13,MASCULINO,ARTÍCULO 189. VIOLACIÓN DE HABITACIÓN AJENA.,ADULTOS,1
AMAZONAS,LETICIA,2015-04-13,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2015-04-14,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,2
AMAZONAS,LETICIA,2015-04-15,MASCULINO,ARTÍCULO 239. HURTO ENTIDADES COMERCIALES,ADULTOS,1
AMAZONAS,LETICIA,2015-04-16,MASCULINO,ARTÍCULO 239. HURTO MOTOCICLETAS,ADULTOS,2
AMAZONAS,LETICIA,2015-04-16,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,2
AMAZONAS,LETICIA,2015-04-17,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
AMAZONAS,LETICIA,2015-04-17,MASCULINO,ARTÍCULO 189. VIOLACIÓN DE HABITACIÓN AJENA.,ADULTOS,1
AMAZONAS,LETICIA,2015-04-17,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,2
AMAZONAS,LETICIA,2015-04-18,MASCULINO,ARTÍCULO 189. VIOLACIÓN DE HABITACIÓN AJENA.,ADULTOS,1
AMAZONAS,LETICIA,2015-04-18,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2015-04-18,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2015-04-18,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADOLESCENTES,1
AMAZONAS,LETICIA,2015-04-19,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,1
AMAZONAS,LETICIA,2015-04-19,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,3
AMAZONAS,LETICIA,2015-04-19,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,2
AMAZONAS,LETICIA,2015-04-19,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
AMAZONAS,LETICIA,2015-04-20,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
AMAZONAS,LETICIA,2015-04-20,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,2
AMAZONAS,LETICIA,2015-04-20,MASCULINO,ARTÍCULO 103. HOMICIDIO,ADULTOS,1
AMAZONAS,LETICIA,2015-04-21,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2015-04-22,MASCULINO,OTROS,ADULTOS,5
AMAZONAS,LETICIA,2015-04-22,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
AMAZONAS,LETICIA,2015-04-22,MASCULINO,OTROS,ADULTOS,1
AMAZONAS,LETICIA,2015-04-23,MASCULINO,OTROS,ADOLESCENTES,1
AMAZONAS,LETICIA,2015-04-23,MASCULINO,OTROS,ADULTOS,2
AMAZONAS,LETICIA,2015-04-24,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2015-04-25,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
AMAZONAS,LETICIA,2015-04-26,MASCULINO,ARTÍCULO 189. VIOLACIÓN DE HABITACIÓN AJENA.,ADULTOS,1
AMAZONAS,LETICIA,2015-04-26,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2015-04-26,MASCULINO,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ADULTOS,1
